,title,description,detectType,detectCon,detectLanguage,tags,attackTechnique,attackSoftware,references,pattern,dataSource,dataType,dataCollector,dataForwardTo,dataparser,dataParser,dataStorage,dataTable,dataIndex,dataAccess,dataMap,kqlVar,kqlTable,kqlQuery
111,vssadmin_pid_0001_create_shadow,"['Vssadmin creating volume shadow copy', 'Potential offline password attack']",single_line_match,4,kql,[None],['t1003'],,[None],[None],"['windows_os_server', 'windows_os_domain_controller']",['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('vssadmin', 'create', 'shadow')"
112,vss_pid_0004_symlink,"['Create symlink of Shadow Copy', 'Potential offline password attack']",single_line_match,2,kql,[None],['t1003'],,['ref_vss.md'],[None],['windows_domain_controller'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('mklink', 'globalroot')
  and ProcessCommandLine contains 'HarddiskVolumeShadowcopy'"
113,vss_pid_0002_pshell_gwmi_shadowcopy,"['Powershell Calling WMI Object to Create Shadowcopy', 'Potential offline password attack']",single_line_match,2,kql,[None],['t1003'],,['ref_vss.md'],[None],['windows_domain_controller'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('shadowcopy', 'create', 'ClientAccessible') 
  and ProcessCommandLine contains 'c:'
| where ProcessCommandLine contains 'Get-WMiObject'
  or ProcessCommandLine contains 'gwmi'"
114,vssadmin_pid_0002_create_shadow_c_drive,"['Vssadmin creating volume shadow copy', 'Potential offline password attack']",single_line_match,2,kql,[None],['t1003'],,[None],[None],"['windows_os_server', 'windows_os_domain_controller']",['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('vssadmin', 'create', 'shadow')
  and ProcessCommandLine contains @'/for=c:'"
115,vss_pid_0003_pshell_new_vssshadowcopy,"['Powershell New-VssShadowCopy', 'Potential offline password attack']",single_line_match,2,kql,[None],['t1003'],,['ref_vss.md'],[None],['windows_domain_controller'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('vssshadowcopy', 'new' 'ClientAccessible') 
  and ProcessCommandLine contains 'c:'
  and ProcessCommandLine contains 'New-VssShadowCopy'"
116,vss_pid_0005_globalroot_shadowcopy,"['\\GLOBALROOT\\Device\\HarddiskVolumeShadowCopy1', 'Potential offline password attack']",single_line_match,2,kql,[None],['t1003'],,['ref_vss.md'],[None],['windows_domain_controller'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'globalroot'
  and ProcessCommandLine contains 'HarddiskVolumeShadowcopy'"
117,nltest_pid_0004_trusted_domains,"['nltest running domain trust commands', 'Returns a list of trusted domains', 'Determines if netlogon session can be established']",single_line_match,2,kql,[None],"['t1482', 's0359']",,['ref_nltest.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('/trusted_domains', 'nltest')
"
118,nltest_pid_0001_dclist,"['Nltest running dclist command flag', 'This command first queries Active Directory for a list of DCs', 'List all DCs in the domain']",single_line_match,2,kql,[None],"['t1018', 's0359']",,['ref_nltest.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('nltest', '/dclist')
"
119,nltest_pid_0002_domain_trust,"['nltest running domain trust commands', 'Returns a list of trusted domains']",single_line_match,2,kql,[None],"['t1482', 's0359']",,['ref_nltest.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('/domain_trusts', 'nltest')
"
120,nltest_pid_0003_dsgetdc,"['nltest running /dsgetdc command flag', 'List Domain Controllers and Info']",single_line_match,2,kql,[None],"['t1018', 's0359']",,['ref_nltest.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('nltest', '/dsgetdc')
"
121,nltest_pid_0006_parentdomain,"['nltest running /parentdomain commands', 'Returns a list of trusted domains']",single_line_match,2,kql,[None],"['t1482', 's0359']",,['ref_nltest.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('/domain_trusts', 'nltest', '/all_trusts')
"
122,nltest_pid_0005_all_trusts,"['nltest running /domain_trusts /all_trusts commands', 'Returns a list of trusted domains']",single_line_match,2,kql,[None],"['t1482', 's0359']",,['ref_nltest.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('/domain_trusts', 'nltest', '/all_trusts')
"
123,lsassdump_pid_0002_av_malware_dynamic,"['Dump Creds from memory', 'Builtin AV Client Heuristic', 'Trojan DumpLsass']",single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'lsassdump'"
124,presenoker_pid_0003_av_pua_event,"['MDE AV Client Heuristic', 'Presenoker']",single_line_match,1,kql,[None],['t1003'],,['ref_nppspy.md'],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'presenoker'"
125,lsassdump_pid_0001_av_malware_alert,"['Dump Creds from memory', 'Builtin AV Client Heuristic', 'Trojan DumpLsass']",single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource =~ 'Antivirus'
| where Title contains 'lsassdump'
  or ThreatFamily contains 'lsassdump'"
126,builtin_pid_0039_av_hacktool_powersploit_event,"['MDE AV Client Heuristic', 'Hacktool PowerSploit']",single_line_match,1,kql,[None],['t1003'],,['ref_pypykatz.md'],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'powersploit'"
127,registryexfil_pid_0002_av_dynamic,"['MDE AV Client Heuristic', 'Trojan RegistryExfil']",single_line_match,1,kql,[None],['t1003'],,['ref_registry.md'],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'registryexfil'"
128,lsassdump_pid_0003_av_malware_event,"['Dump Creds from memory', 'Builtin AV Client Heuristic', 'Trojan DumpLsass']",single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'lsassdump'"
129,rundlllolbin_pid_0001_av_alert,"['Builtin AV Client Heuristic', 'Trojan RundllLolBin']",single_line_match,1,kql,[None],['t1003'],,['ref_comsvcs.md'],['ref_comsvcs.md'],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource =~ 'Antivirus'
| where Title contains 'rundlllolbin'
  or ThreatFamily contains 'rundlllolbin'"
130,builtin_pid_0036_av_hacktool_powersploit_alert,"['MDE AV Client Heuristic', 'HackTool PowerSploit']",single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource =~ 'Antivirus'
| where Title contains 'powersploit'
  or ThreatFamily contains 'powersploit'
"
131,maleficams_pid_0001_av_pshell_alert,"['Builtin AV Client Heuristic', 'PowerShell Malefic Ams']",single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource =~ 'Antivirus'
| where Title contains 'maleficams'
  or ThreatFamily contains 'maleficams'"
132,presenoker_pid_0001_av_pua_alert,"['MDE AV Client Heuristic', 'Presenoker']",single_line_match,1,kql,[None],['t1003'],,['ref_nppspy.md'],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource =~ 'Antivirus'
| where Title contains 'presenoker'
  or ThreatFamily contains 'presenoker'
"
133,rundlllolbin_pid_0001_av_dynamic,"['Builtin AV Client Heuristic', 'Trojan RundllLolBin']",single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'rundlllolbin'"
134,builtin_pid_0038_av_hacktool_powersploit_dynamic,"['MDE AV Client Heuristic', 'Hacktool PowerSploit']",['single_line_match'],1,kql,[None],['t1003'],,[None],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'powersploit'"
135,nanodump_pid_0002_av_hacktool_dynamic,"['MDE AV Client Heuristic', 'Hacktool NanoDump']",['single_line_match'],1,kql,[None],['t1003'],,[None],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'nanodump'"
136,presenoker_pid_0002_av_pua_dynamic,"['MDE AV Client Heuristic', 'Presenoker']",['single_line_match'],1,kql,[None],['t1003'],,['ref_nppspy.md'],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'presenoker'"
137,registryexfil_pid_0001_av_alert,"['MDE AV Client Heuristic', 'Trojan RegistryExfil']",single_line_match,1,kql,[None],['t1003'],,['ref_registry.md'],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource =~ 'Antivirus'
| where Title contains 'registryexfil'
  or ThreatFamily contains 'registryexfil'
"
138,posderscan_pid_0001_av_trojan_alert,"['Builtin AV Client Heuristic', 'Trojan PosderCan']",single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource =~ 'Antivirus'
| where Title contains 'posdercan'
  or ThreatFamilyName contains 'posdercan'"
139,dumplsass_pid_0001_av_hacktool_alert,"['Dump Creds from memory', 'Builtin AV Client Heuristic', 'HackTool:Win32/DumpLsass']",single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource =~ 'Antivirus'
| where Title contains 'dumplsass'
  or ThreatFamily contains 'dumplsass'"
140,nanodump_pid_0001_av_hacktool_alert,"['MDE AV Client Heuristic', 'HackTool NanoDump']",single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource =~ 'Antivirus'
| where Title contains 'nanodump'
  or ThreatFamily contains 'nanodump'
"
141,atpminidump_pid_0003_av_hacktool_event,"['Builtin AV Client Heuristic', 'ATPMiniDump']",single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'AtpMiniDump'"
142,registryexfil_pid_0003_av_event,"['MDE AV Client Heuristic', 'Trojan RegistryExfil']",single_line_match,1,kql,[None],['t1003'],,['ref_registry.md'],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'registryexfil'"
143,atpminidump_pid_0001_av_hacktool_alert,"['Builtin AV Client Heuristic', 'ATPMiniDump']",single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource =~ 'Antivirus'
| where Title contains 'ATPMiniDump'
  or ThreatFamily contains 'ATPMiniDump'"
144,atpminidump_pid_0002_av_hacktool_dynamic,"['Builtin AV Client Heuristic', 'ATPMiniDump']",single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'AtpMiniDump'"
145,posdercan_pid_0003_av_trojan_event,"['Builtin AV Client Heuristic', 'Trojan PosderCan']",single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'posdercan'"
146,nanodump_pid_0003_av_hacktool_event,"['MDE AV Client Heuristic', 'Hacktool NanoDump']",single_line_match,1,kql,[None],['t1003'],,['ref_pypykatz.md'],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'nanodump'"
147,dumplsass_pid_0003_av_hacktool_event,"['Dump Creds from memory', 'Builtin AV Client Heuristic', 'HackTool:Win32/DumpLsass']",single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'dumplsass'"
148,posdercan_pid_0002_av_trojan_dynamic,"['Builtin AV Client Heuristic', 'Trojan PosderCan']",single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'posdercan'"
149,malefic_pid_0002_av_pshell_dynamic,"['Builtin AV Client Heuristic', 'PowerShell Malefic Ams']",single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'maleficams'"
150,rundlllolbin_pid_0009_av_event,"['Builtin AV Client Heuristic', 'Trojan RundllLolBin']",single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'rundlllolbin'"
151,maleficams_pid_0003_av_pshell_event,"['Builtin AV Client Heuristic', 'PowerShell Malefic Ams']",single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'MaleficAms'"
152,dumplsass_pid_0002_av_hacktool_dynamic,"['Dump Creds from memory', 'Builtin AV Client Heuristic', 'HackTool:Win32/DumpLsass']",single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'dumplsass'"
153,dumpert_pid_0001_exe_or_dll,['Dump Creds from memory'],single_line_match,3,kql,[None],['t1003'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'dumpert'
  or FileName has 'dumpert'"
154,gsecdump_pid_0002_dump_all_flag,"['Dump Creds from memory', 'Looks for common file name in File & CommandLine', 'dump all flag']",single_line_match,1,kql,[None],"['t1003', 's0008']",,['ref_gsecdump.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'gsecdump'
  or FileName has 'gsecdump'
| where ProcessCommandLine contains '-a'"
155,gsecdump_pid_0006_dump_flags_read_process_memory,"['Dump Creds from memory', 'Looks at Read Process Memory Api Call', 'Looks for -l, -a, -s flags', 'Coverage for renamed Gsecdump files']",['single_line_match'],1,kql,[None],"['t1003', 's0008']",,['ref_gsecdump.md'],[None],['windows_os'],['read_process_memory_api_call'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'ReadProcessMemoryApiCall'
  and InitiatingProcessCommandLine has_any('-a', '-l', '-s')
| extend TotalBytesCopied = parse_json(AdditionalFields).TotalBytesCopied
| where TotalBytesCopied >= 1000000
  and InitiatingProcessCommandLine !contains 'werfault'"
156,gsecdump_pid_0007_dump_flags_write_lsass_memory,"['Dump Creds from memory', 'Looks at Write To Lsass Process Memory', 'Looks for -l, -a, -s flags', 'Coverage for renamed Gsecdump files']",single_line_match,1,kql,[None],"['t1003', 's0008']",,['ref_gsecdump.md'],[None],['windows_os'],['write_to_lsass_process_memory'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'WriteToLsassProcessMemory'
  and InitiatingProcessCommandLine has_any('-a', '-l', '-s')"
157,gsecdump_pid_0004_dump_hashes_flag,"['Dump Creds from memory', 'Looks for common file name in File & CommandLine', 'dump hashes flag']",single_line_match,1,kql,[None],"['t1003', 's0008']",,['ref_gsecdump.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'gsecdump'
  or FileName has 'gsecdump'
| where ProcessCommandLine contains '-u'"
158,gsecdump_pid_0008_file_indicator,"['Dump Creds from memory', 'Looks at File events for common gsecdump file name']",single_line_match,1,kql,[None],"['t1003', 's0008']",,['ref_gsecdump.md'],[None],['windows_os'],"['file_created', 'file_deleted', 'file_renamed', 'file_modified']",m365d_agent,m365d_security_center,,,m365d_security_center,device_file_events,,api_advanced_hunting,,,DeviceFileEvents,"| where FileName has 'gsecdump'
  or FileName startswith 'g64-'
  or InitiatingProcessFileName has 'gsecdump'"
159,builtin_pid_0010_av_hacktool_gsecdump_alert,"['Builtin AV Client Heuristic', 'Hacktool Gsecdump']",single_line_match,1,kql,[None],"['t1003', 's0008']",,['ref_gsecdump.md'],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource !~ 'Custom detection'
| where Title contains 'gsecdump'
  or ThreatFamily contains 'gsecdump'"
160,gsecdump_pid_0001_dump_memory,"['Dump Creds from memory', 'Looks for common file name in File & CommandLine']",single_line_match,1,kql,[None],"['t1003', 's0008']",,['ref_gsecdump.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'gsecdump'
  or FileName has 'gsecdump'"
161,builtin_pid_0012_av_hacktool_gsecdump_event,"['Builtin AV Client Heuristic', 'Hacktool Gsecdump']",single_line_match,1,kql,[None],"['t1003', 's0008']",,['ref_gsecdump.md'],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetectionActionType'
  and AdditionalFields contains 'gsecdump'"
162,gsecdump_pid_0004_dump_hashes_flag,"['Dump Creds from memory', 'Looks for common file name in File & CommandLine', 'dump hashes flag']",single_line_match,1,kql,[None],"['t1003', 's0008']",,['ref_gsecdump.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'gsecdump'
  or FileName has 'gsecdump'
| where ProcessCommandLine contains '-s'"
163,gsecdump_pid_0003_dump_lsa_flag,"['Dump Creds from memory', 'Looks for common file name in File & CommandLine', 'dump lsa flag']",single_line_match,1,kql,[None],"['t1003', 's0008']",,['ref_gsecdump.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'gsecdump'
  or FileName has 'gsecdump'
| where ProcessCommandLine contains '-l'"
164,builtin_pid_0011_av_hacktool_gsecdump_dynamic,"['Builtin AV Client Heuristic', 'Hacktool Gsecdump']",single_line_match,1,kql,[None],"['t1003', 's0008']",,['ref_gsecdump.md'],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'gsecdump'"
165,pypykatz_pid_0005_live_regdump,"['pypykatz live smb command', 'Dumps and parses the registry remotely over SMB.', ""Connection is set up using the current user's context."", 'registry hive files will be deleted after command finishes (best effort)']",single_line_match,1,kql,[None],['t1003'],,['ref_pypykatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('live', 'smb', 'regdump')"
166,pypykatz_pid_0001_live_lsa,"['pypykatz lsass dump commands', 'Obtains the credentials stored in the LSASS.exe process.']",single_line_match,1,kql,[None],['t1003'],,['ref_pypykatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('live', 'lsa')"
167,pypykatz_pid_0010_av_hacktool_event,"['MDE AV Client Heuristic', 'Hacktool Pypykatz']",single_line_match,1,kql,[None],['t1003'],,['ref_pypykatz.md'],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'pypykatz'"
168,pypykatz_pid_0005_live_lsassdump,"['pypykatz live smb command', 'Enumerates shares, folders, files on the target(s) over SMB.']",single_line_match,1,kql,[None],['t1003'],,['ref_pypykatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('live', 'smb', 'lsassdump')"
169,pypykatz_pid_0009_av_hacktool_dynamic,"['MDE AV Client Heuristic', 'Hacktool Pypykatz']",['single_line_match'],1,kql,[None],['t1003'],,['ref_pypykatz.md'],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'pypykatz'"
170,pypykatz_pid_0004_live_secretsdump,"['pypykatz live smb command', 'performs lsassdump, regdump and dcsync']",single_line_match,1,kql,[None],['t1003'],,['ref_pypykatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('live', 'smb', 'secretsdump')"
171,pypykatz_pid_0003_live_registry,"['pypykatz dcsynce attack', 'Performs DCSYNC attack, extracts all hashes and kerberos keys from the domain controller using DRSUAPI']",single_line_match,1,kql,[None],['t1003'],,['ref_pypykatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('live', 'smb', 'dcsync')"
172,pypykatz_pid_0005_live_dump_file,"['pypykatz live smb command', 'Live command dumped to file']",single_line_match,1,kql,[None],['t1003'],,['ref_pypykatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'live'
  and ProcessCommandLine has_any('lsa', 'registry')
  and ProcessCommandLine has_any ('-o', '--json')
| where ProcessCommandLine contains 'live lsa'
  or ProcessCommandLine contains 'live registry'"
173,pypykatz_pid_0008_av_hacktool_alert,"['MDE AV Client Heuristic', 'HackTool Pypykatz']",single_line_match,1,kql,[None],['t1003'],,['ref_pypykatz.md'],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource !~ 'Custom detection'
| where Title contains 'Pypykatz'
  or ThreatFamily contains 'Pypykatz'
"
174,pypykatz_pid_0002_live_registry,"['pypykatz dump sam or secrets files', 'Obtains the credentials / secrets / other info from live registry']",single_line_match,1,kql,[None],['t1003'],,['ref_pypykatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('live', 'registry')
  and ProcessCommandLine contains ('live registry')"
175,certutil_pid_0001_vss,['Certutil used to create encoded volume shadow copy'],single_line_match,2,kql,[None],['t1003'],,['ref_certutil.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('certutil', 'HarddiskVolumeShadowCopy')"
